gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,1,1,0,1.3744707525430069,1,2,1,0,0,0,2,2,2,0,1,1,1.175867822965519,2.028592541651189
0,0,1,0,1.619603946961047,0,1,0,0,2,2,0,2,2,2,1,2,-0.3571980947356289,0.7317264870281779
0,1,0,0,-1.281138853652432,1,0,1,0,2,0,0,0,0,0,1,2,0.2714090863501198,-0.9761485917047688
1,0,0,0,-0.954294594428378,1,0,1,0,0,0,0,0,2,0,1,2,0.5322141933963347,-0.6932594773684573
1,1,1,1,0.4347935072738514,1,2,1,0,2,2,2,2,2,0,1,0,1.5336389313494296,1.0633842527736628
0,0,0,0,-0.9951501268313848,1,0,0,2,0,0,0,2,0,0,1,2,-0.1632660920602384,-0.792851825307354
0,0,1,1,1.170193090527973,1,0,2,1,1,1,1,1,1,1,0,1,-1.5308210764435966,-0.5029136852349635
1,0,0,0,-0.7091614000103375,1,2,1,0,0,0,0,0,0,0,1,3,0.3717187429063563,-0.5086368754093975
1,0,1,1,1.619603946961047,1,2,0,2,0,0,0,0,0,2,0,0,-0.3204178873316757,0.7521222574181494
1,0,0,0,-0.9951501268313848,1,2,1,0,0,0,0,0,2,0,1,2,0.7244743684624547,-0.721300899497248
0,0,1,1,-0.3414616083832767,1,0,2,1,1,1,1,1,1,2,1,1,-1.4639479720727722,-0.7915701842644305
0,0,0,0,0.3530824424678379,1,0,0,2,0,2,2,2,2,1,1,0,0.500449468820193,0.459178890072697
1,0,0,0,-0.2597505435772633,1,2,1,0,0,0,2,0,0,0,1,2,0.5221832277407111,-0.085275483316803
1,0,0,0,-0.5048837379953037,1,0,0,0,0,0,2,0,0,0,0,3,-0.4976316139143602,-0.5651174703354725
1,0,0,0,-0.2597505435772633,1,2,1,2,2,0,0,2,0,0,1,1,0.9200781987471164,0.0300722105463079
0,0,0,0,1.5378928821550335,1,2,1,2,2,2,2,2,2,2,1,1,1.5737627939719243,2.4369719918971957
1,0,1,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1426783604362831,-0.9778500806755464
1,0,0,0,-0.7091614000103375,1,2,0,0,2,0,2,0,0,0,1,1,-0.2100772651198154,-0.5931146979455417
0,0,0,0,0.8842043637069257,1,2,1,0,2,0,0,2,2,2,1,0,1.0805736492370943,1.2585251501884394
0,0,0,1,0.7616377664979054,0,1,0,2,0,2,2,2,2,1,0,0,-0.1582506092324266,0.3514547506890445
1,1,0,0,0.7616377664979054,1,2,1,0,0,2,0,2,2,0,1,2,1.1006355805483417,1.162998697971921
0,0,1,0,-0.627450335204324,0,1,0,0,2,2,0,0,0,0,1,1,-0.977446137775025,-0.722891902171222
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,2,-1.502400007085996,-0.999593783886524
0,1,1,0,-1.281138853652432,1,2,1,0,0,2,0,2,2,0,1,2,1.2009452371045783,-0.9638625155001922
0,0,0,0,1.415326284946013,1,0,0,2,2,0,2,0,0,1,0,1,-0.1465478159675323,0.7019172841505272
0,0,0,0,0.7207822340948987,1,2,1,2,2,0,2,2,2,2,1,2,1.4968587239454765,1.4448934356369982
0,1,1,0,-0.137183946368243,1,2,1,0,0,2,0,2,2,0,1,0,1.142431270780107,0.2965872556963042
1,0,0,0,1.4970373497520268,1,0,2,1,1,1,1,1,1,2,1,0,-1.5241337660065142,-0.3685181538028866
0,0,1,0,0.5982156368858784,1,2,1,2,2,2,0,2,0,0,1,2,1.1324003051244833,0.9952363049051124
1,0,1,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,0,0.3249075698467791,-0.9754414794052249
0,0,0,1,-1.1585722564434118,1,2,1,0,2,2,0,0,0,0,0,0,0.6408829879989243,-0.8609997731759046
0,0,0,0,1.5378928821550335,1,2,0,2,2,2,0,2,2,2,0,3,0.6626167469194424,1.6393051234928702
1,1,1,0,1.0476264933189527,0,1,0,0,2,2,0,0,2,0,1,2,-0.6547834091857976,0.163274489972904
1,0,0,0,-0.790872464816351,1,0,1,0,0,0,0,2,2,0,1,2,0.8766106809060801,-0.5064934412514048
1,1,1,0,0.1488047804528042,1,2,1,0,2,0,0,2,2,0,1,2,1.057168062707306,0.5101572674179454
0,0,0,0,-0.9951501268313848,1,2,1,0,0,0,0,2,2,0,0,0,1.0287469933497058,-0.6645330401994833
1,1,1,0,-0.627450335204324,1,0,1,0,0,0,0,0,2,0,0,0,0.5556197799261233,-0.4209770475253053
1,1,0,0,0.9250598961099324,0,1,0,0,0,2,0,2,2,1,1,0,-0.4959597863050897,0.2040439334934863
1,0,0,0,-1.2402833212494253,1,0,1,0,2,0,0,2,2,0,0,2,1.0287469933497058,-0.9344731605503958
0,0,0,0,-0.9951501268313848,1,0,2,1,1,1,1,1,1,2,0,3,-1.4723071101191252,-0.9369701508581604
0,1,0,0,-0.1780394787712498,1,2,1,0,0,2,2,2,2,0,1,2,1.2845366175681088,0.2690982650515322
0,0,0,1,-0.8317279972193578,1,2,1,0,0,0,0,0,0,0,1,2,0.3917806742176035,-0.6137535381884816
1,0,0,0,1.2519041553339865,1,2,1,2,2,2,2,2,0,1,0,1,1.3246604801906037,1.9043617495250569
0,1,1,0,-1.281138853652432,1,0,1,0,2,0,0,0,0,0,1,3,0.3850933637805214,-0.9746459780682378
1,0,1,1,0.5165045720798649,1,2,1,0,2,2,0,0,2,0,1,0,1.0387779590053294,0.9611844282301976
1,1,1,0,-0.3414616083832767,1,0,1,0,0,2,0,2,2,0,1,2,0.9451556128861754,-0.0224087804354715
1,0,1,1,0.2713713776618244,1,0,0,2,0,2,2,2,2,1,0,1,0.5054649516480051,0.398278843274472
0,0,1,1,0.0262381832437839,1,0,1,0,0,2,0,2,2,1,1,2,0.9668893718066932,0.3724471470817563
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,0,2,0.4904185031645695,-0.9732538507285106
0,1,1,0,0.7207822340948987,1,2,1,0,2,2,0,2,0,0,1,2,1.0086850620384582,1.1521268463664318
1,0,0,0,1.3744707525430069,1,2,1,0,2,0,0,0,2,0,0,1,0.8197685421908798,1.6330515990937775
1,0,0,0,-0.8317279972193578,1,2,1,0,0,0,0,2,2,0,1,2,1.0421216142238705,-0.501013320929939
0,0,0,0,-1.1994277888464184,0,1,0,0,0,0,0,0,0,0,0,2,-1.3251862805033117,-0.9823800188445
0,0,1,1,-0.464028205592297,1,0,0,0,2,0,0,2,0,1,1,1,-0.2017181270734624,-0.4712483125710098
1,0,0,0,-1.117716724040405,1,0,1,0,0,0,0,2,0,0,1,2,0.5255268829592522,-0.8247602678242759
0,1,0,0,-0.7500169324133442,1,2,1,0,0,0,0,0,0,0,1,2,0.3148766041911556,-0.5239281788870359
0,0,0,0,0.2713713776618244,1,0,1,0,0,2,2,0,0,2,1,2,0.5205114001314407,0.4064990237566709
0,0,0,0,-0.3414616083832767,1,2,1,0,0,2,0,2,0,0,1,1,0.8047220937074442,-0.0923687035716036
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,0,0,0.1610684641382597,-0.9776070108225784
1,0,0,0,0.7616377664979054,1,2,1,0,0,2,0,0,0,0,0,1,0.5054649516480051,0.8664755746100269
0,0,0,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.5057436623045373,-0.9831313256627656
0,0,0,0,0.6390711692888852,0,1,0,2,2,0,0,2,0,0,1,2,-0.6715016852785036,-0.078314846618167
1,0,1,1,1.3744707525430069,1,0,1,2,2,2,0,2,2,1,1,0,1.2795211347402973,2.0990386044932574
0,0,0,0,-1.1994277888464184,1,0,1,0,0,0,2,0,2,0,0,2,0.6993969543233957,-0.8881131104115438
0,0,0,0,-0.6683058676073308,1,2,1,0,0,0,0,0,0,0,0,2,0.2597062930852258,-0.4805954532806067
1,0,1,0,1.170193090527973,1,2,1,0,0,0,0,2,2,1,1,0,1.057168062707306,1.499053818330195
0,0,1,0,-0.3823171407862835,1,2,0,0,0,0,2,2,2,0,1,1,0.2931428452706379,-0.2824051340740469
0,0,1,1,-0.2188950111742565,1,0,2,1,1,1,1,1,1,1,1,3,-1.4823380757747489,-0.7506239626689623
0,0,1,1,-0.0554728815622295,1,0,2,1,1,1,1,1,1,0,1,3,-1.5157746279601612,-0.7171908092561486
0,0,1,1,-0.0963284139652362,1,2,1,0,0,2,0,2,2,0,1,2,1.175867822965519,0.3378207416634623
1,0,1,1,0.0670937156467907,1,2,1,0,2,0,0,2,2,0,1,0,1.0972919253298008,0.4986224980316344
1,0,0,0,-0.5865948028013173,1,0,0,2,0,2,2,2,0,0,1,2,0.115929118687953,-0.4339702360294259
0,0,1,0,0.6390711692888852,0,1,0,2,0,2,0,0,2,0,1,0,-0.6547834091857976,-0.0604381637953209
1,0,1,0,0.6390711692888852,1,0,2,1,1,1,1,1,1,2,0,3,-1.5258055936157846,-0.6305032607839295
1,0,0,1,-0.3823171407862835,0,1,0,2,2,0,2,0,0,1,0,0,-0.8102633768479641,-0.5897117200039863
0,0,0,0,-1.1585722564434118,1,2,1,0,2,0,0,0,0,0,1,3,0.5154959173036286,-0.8651319606763647
1,0,0,0,-0.5048837379953037,1,2,1,0,0,2,0,2,0,0,1,2,0.7963629556610912,-0.2299462403516282
1,0,1,1,0.3530824424678379,1,0,2,1,1,1,1,1,1,2,1,3,-1.5007281794767255,-0.6195872146597193
0,1,1,0,-0.1780394787712498,1,2,1,0,0,0,2,2,2,0,1,1,1.2176635131972844,0.2344276651145165
1,1,0,0,1.415326284946013,1,2,1,0,0,2,0,2,2,0,1,1,1.221007168415826,2.0149585326256068
1,1,1,0,1.619603946961047,0,1,0,2,2,2,2,2,2,2,1,1,0.0022448412575519,1.0006722307078568
1,0,1,0,0.5982156368858784,1,2,1,0,2,2,0,0,0,0,1,0,0.6174774014691357,0.7880965956574492
1,0,0,1,1.3744707525430069,1,2,2,1,1,1,1,1,1,2,1,1,-1.323514452894041,-0.2686827360110217
0,0,0,0,-0.9134390620253712,1,0,0,0,2,0,2,0,2,1,0,3,0.0005730136482814,-0.7054350672762301
0,1,1,0,1.2110486229309796,1,2,1,0,2,2,0,2,0,1,1,1,1.1056510633761538,1.6152191107896534
0,0,1,1,0.9659154285129392,1,2,0,2,0,0,0,2,0,1,0,0,0.0106039793039049,0.5437671989056451
1,0,0,1,0.8024932989009121,1,0,2,1,1,1,1,1,1,1,0,1,-1.51243097274162,-0.5981086785610711
1,0,1,1,1.5378928821550335,1,2,1,0,2,0,0,2,2,2,0,0,1.117353856641048,2.023112421329724
0,0,1,1,1.4970373497520268,1,2,1,0,2,0,2,0,2,2,1,0,0.950171095713987,1.8191768146893683
1,0,0,1,-0.2188950111742565,1,2,1,0,0,0,2,0,0,0,1,2,0.488746675555299,-0.0447270123898282
1,0,0,0,0.679926701691892,1,2,1,0,2,2,0,2,2,0,1,0,1.2979112384422735,1.2173579559993637
0,0,1,0,0.8433488313039189,1,2,0,2,2,2,0,0,2,1,0,0,0.308189293754073,0.685985160151427
1,0,1,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,0,-1.5007281794767255,-0.9864680118262388
1,0,1,0,-1.2402833212494253,1,0,0,0,2,0,2,0,2,0,1,3,-0.0228325728815072,-0.94492516422803
0,0,1,0,0.1896603128558109,1,2,1,2,0,2,2,0,2,1,1,2,1.147446753607919,0.650916809545918
0,0,1,0,-0.954294594428378,1,0,1,0,0,0,0,2,2,0,0,2,0.8214403698001502,-0.6313871511583594
1,0,1,1,-0.464028205592297,1,2,1,0,2,2,0,2,2,0,0,2,1.3213168249720624,-0.054714973620887
0,0,1,1,1.415326284946013,1,2,1,2,0,2,2,2,2,2,1,1,1.4667658269786052,2.154237558376409
1,0,1,1,1.619603946961047,1,0,2,1,1,1,1,1,1,2,1,1,-1.507415489913808,-0.3832128312777849
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,0,3,-0.6330496502652795,-0.9881032090189342
1,0,1,1,-0.9951501268313848,1,0,0,0,0,2,0,0,0,0,1,2,-0.4625232341196775,-0.8249812404178833
1,0,0,0,-0.9951501268313848,1,0,0,0,2,0,2,2,0,0,1,2,0.0590869799727527,-0.7781792450918165
0,1,1,0,-1.2402833212494253,1,0,0,0,2,0,0,0,0,0,0,1,-0.4926161310865484,-0.957542699323018
1,0,0,0,-1.117716724040405,1,0,1,0,0,0,0,0,0,0,1,2,0.1627402917475302,-0.8649551826014787
1,0,1,1,-0.8725835296223645,1,0,2,1,1,1,1,1,1,2,0,3,-1.51243097274162,-0.90864146435768
1,0,0,1,-1.0768611916373982,1,0,2,1,1,1,1,1,1,0,1,3,-1.494040869039643,-0.964945281208869
1,0,0,1,-0.464028205592297,1,2,1,2,0,0,0,0,0,0,0,2,0.5171677449128992,-0.2362439592694418
1,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,1,2,0.1811303954495068,-0.9447704834125048
0,0,0,0,-0.137183946368243,1,0,1,0,0,0,0,2,0,0,1,2,0.4686847442440519,0.0452530277271425
1,0,1,1,1.619603946961047,1,2,1,2,2,2,2,0,2,2,0,1,1.3062703764886268,2.314000743554626
1,0,0,0,-1.1994277888464184,1,0,1,0,0,2,2,2,0,0,1,3,0.7846601623961966,-0.892598854061776
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,2,-1.5241337660065142,-0.9998810482582134
1,1,1,0,-0.0146173491592227,1,2,1,0,0,0,0,0,0,0,1,2,0.3349385355024032,0.0095438566001717
0,0,1,0,0.5982156368858784,1,0,1,0,0,2,0,0,2,0,1,2,0.6826786782306895,0.7795449562848393
1,0,0,0,-0.9134390620253712,1,0,1,0,0,0,0,2,2,0,1,2,0.8231121974094208,-0.6269676992862097
0,0,0,0,-1.0360056592343916,1,0,0,0,0,0,2,2,2,0,1,1,0.1961768439329424,-0.8091816999749477
1,0,0,1,-1.1585722564434118,1,0,0,2,0,0,0,0,0,0,0,2,-0.519365372834878,-0.9113373299996912
0,0,0,1,-0.5865948028013173,1,0,2,1,1,1,1,1,1,1,0,0,-1.4957126966489138,-0.8356763139484861
1,0,1,0,-0.0963284139652362,1,0,2,1,1,1,1,1,1,2,0,3,-1.5324929040528672,-0.7266484362625494
1,0,0,0,-0.3414616083832767,1,2,1,0,0,0,0,2,2,0,1,2,0.9769203374623168,0.0181617877508639
0,0,1,1,0.1488047804528042,1,0,0,2,0,0,0,0,0,0,0,1,-0.4625232341196775,-0.2062800755762658
1,0,0,0,-1.1994277888464184,1,2,1,0,2,2,0,2,2,0,0,3,1.4400165852302755,-0.8698165796608436
0,0,0,1,1.619603946961047,1,0,2,1,1,1,1,1,1,2,1,3,-1.5090873175230786,-0.315882482005582
0,0,0,0,-0.9134390620253712,1,2,1,2,0,0,0,2,2,0,1,2,1.1307284775152129,-0.578287436914479
1,0,0,0,-1.2402833212494253,1,0,1,0,0,2,0,0,2,0,1,2,0.7010687819326662,-0.9344731605503958
0,0,0,0,-0.7091614000103375,1,2,1,0,2,0,0,0,0,0,1,2,0.497105813601652,-0.5170338339664823
1,0,0,0,0.0262381832437839,1,2,1,2,0,0,0,0,0,1,0,0,0.5088086068665462,0.1421053155053064
1,0,1,0,-1.1585722564434118,1,0,1,0,0,2,2,0,0,0,1,3,0.5255268829592522,-0.8673637838718004
0,0,0,0,0.6390711692888852,1,0,0,2,0,2,2,0,0,1,1,1,-0.1515632987953441,0.2716394498780183
0,0,0,0,0.1079492480497974,1,2,1,0,0,2,0,2,2,0,1,2,1.1825551334026017,0.5505952520481165
0,0,0,0,-1.2402833212494253,1,0,1,2,2,0,2,0,0,0,1,2,0.7144434028068312,-0.9281312471138607
1,0,0,0,-1.1994277888464184,0,1,0,2,2,0,0,0,0,0,1,3,-0.9841334482121072,-0.9611887471175417
1,0,1,1,0.7207822340948987,1,2,2,1,1,1,1,1,1,2,0,3,-1.3352172461589351,-0.4509188339591205
0,1,0,0,0.8842043637069257,1,2,1,0,2,0,0,0,0,0,1,2,0.488746675555299,0.9230003640548232
0,1,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.2413161893832487,-0.9765463423732624
1,0,1,0,-0.9951501268313848,1,0,0,0,2,2,0,0,0,0,1,3,-0.3388079910336524,-0.8113693286516619
1,0,1,1,1.129337558124966,1,0,1,0,2,2,0,2,0,1,0,2,0.8715951980782686,1.4016932935867334
0,0,0,0,0.0670937156467907,1,2,0,2,2,0,2,0,0,1,1,3,-0.0161452624444246,-0.0852975805761638
0,0,0,0,0.2305158452588177,1,2,2,1,1,1,1,1,1,1,1,2,-1.3586228326887235,-0.6042959111820808
0,0,1,0,-0.0146173491592227,1,0,1,0,2,0,0,0,2,0,0,0,0.6442266432174658,0.1344375665071263
0,0,0,0,-0.8317279972193578,1,0,0,0,0,0,0,0,0,0,1,0,-0.6648143748414211,-0.7766766314552856
1,0,0,0,-1.1994277888464184,1,0,0,0,2,0,0,0,0,0,1,3,-0.5009752691329015,-0.9509135215147932
1,1,0,0,-0.9951501268313848,0,1,0,0,0,2,0,0,0,0,1,2,-1.1864245889338512,-0.9103429533284576
0,1,1,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,3,-1.4723071101191252,-0.9991960332180304
0,0,0,0,0.5165045720798649,1,2,1,2,2,0,0,0,2,1,0,0,1.0655272007536591,0.9550413901279096
0,0,1,0,-1.2402833212494253,1,0,1,2,0,0,0,0,0,0,1,2,0.3182202594096971,-0.9468034312736938
1,1,1,1,-0.0146173491592227,1,0,1,0,2,0,0,2,2,0,1,3,0.971904854634505,0.2561934655848545
0,0,0,0,-1.281138853652432,1,0,1,0,2,0,0,0,0,0,1,2,0.3282512250653207,-0.9753972848865036
0,0,1,1,-0.9134390620253712,1,0,0,0,0,2,2,0,0,0,0,1,-0.3237615425502168,-0.7749088507064257
1,0,0,0,-1.0768611916373982,1,2,1,0,0,0,0,0,0,0,1,2,0.3349385355024032,-0.800784741417863
1,0,0,1,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.5258055936157846,-0.9999031455175742
0,1,1,0,-0.9951501268313848,1,2,1,0,0,0,0,0,2,0,1,2,0.6392111603896538,-0.7373214125337911
1,0,0,0,-0.0554728815622295,1,0,1,0,2,0,0,2,2,0,1,2,0.9902949583364816,0.308232511379419
1,0,1,1,1.33361522014,1,0,2,1,1,1,1,1,1,2,1,1,-1.5057436623045373,-0.4484439409107166
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,2,0,0,0,1,3,0.3148766041911556,-0.9755740629613892
1,0,0,0,0.679926701691892,1,0,2,1,1,1,1,1,1,2,1,1,-1.5040718346952668,-0.5564774419254196
1,0,0,0,0.1079492480497974,1,2,1,2,0,2,2,2,2,2,1,2,1.4734531374156876,0.7706397607624573
0,0,1,1,1.619603946961047,1,2,2,1,1,1,1,1,1,2,0,0,-1.3302017633311234,-0.1873427243041038
1,0,1,0,-0.9134390620253712,1,0,2,1,1,1,1,1,1,1,0,0,-1.5141028003508905,-0.924684074653584
0,0,1,1,-0.5048837379953037,1,2,1,0,2,2,0,2,2,0,1,0,1.3697998256409096,-0.0186080518254226
0,0,1,0,-1.1994277888464184,1,2,1,0,0,0,0,0,0,0,1,1,0.308189293754073,-0.9076470876864462
0,0,1,1,0.0670937156467907,1,0,0,2,2,2,0,0,0,1,1,3,-0.1365168503119088,-0.1059364208191036
1,1,1,0,0.7207822340948987,1,2,1,2,0,2,0,2,2,2,1,1,1.34305058389258,1.2734849947756668
1,0,1,1,-0.5048837379953037,1,0,1,0,0,0,0,0,0,0,1,2,0.1861458782773189,-0.3583313172375812
0,0,0,0,-1.1585722564434118,0,1,0,0,0,0,0,0,0,0,1,3,-1.3586228326887235,-0.9659617551394634
1,0,0,0,-0.8317279972193578,1,0,1,0,0,2,0,2,2,1,0,2,1.0304188209589764,-0.485147488708921
0,0,0,0,-1.2402833212494253,0,1,0,0,0,0,2,0,0,0,1,2,-1.1362697606557328,-0.9823137270664176
1,1,1,0,-0.0146173491592227,1,0,1,0,0,0,0,0,2,0,1,1,0.5154959173036286,0.0889614067427045
1,0,1,1,-0.627450335204324,1,2,1,0,0,0,0,2,2,0,1,2,0.9250936815749278,-0.3388194372220398
1,0,1,0,1.5787484145580404,1,2,1,2,2,2,2,2,2,2,1,0,1.7125244855413846,2.6643969852380263
0,0,1,1,0.2305158452588177,1,0,0,2,2,0,0,0,0,0,0,2,-0.3471671290800054,-0.0909102844537941
0,0,1,0,-0.790872464816351,0,1,0,0,0,2,0,2,2,0,1,0,-0.5394273041461254,-0.7284825087894915
0,0,0,0,1.0884820257219594,1,2,0,2,0,0,2,0,2,1,0,0,0.1276319119528476,0.7907261695213783
0,0,0,0,0.8433488313039189,0,1,0,2,2,2,2,2,0,1,1,2,-0.3772600260468763,0.2640379926579205
0,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,2,0,0,1,2,0.5271987105685232,-0.9447041916344228
1,0,1,1,1.619603946961047,1,2,1,0,2,2,0,2,2,2,1,2,1.2878802727866503,2.2498965941490927
0,0,0,0,-0.790872464816351,0,1,0,0,2,0,0,0,0,0,1,2,-1.131254277827921,-0.8549451241110593
0,0,0,0,0.1896603128558109,0,1,0,0,0,2,0,0,2,0,1,1,-0.8253098253313994,-0.3548399502585829
0,0,0,0,-0.5865948028013173,1,0,1,0,2,2,0,0,0,0,0,2,0.4319045368400982,-0.4079838590211848
1,0,0,1,-0.9951501268313848,1,0,2,1,1,1,1,1,1,0,0,0,-1.5191182831787022,-0.9380529165668372
1,0,1,1,-0.5865948028013173,1,0,2,1,1,1,1,1,1,1,0,0,-1.507415489913808,-0.8571327527877736
0,1,1,1,0.0670937156467907,1,2,1,0,2,0,0,0,0,0,1,3,0.49209033077384,0.1929290120350296
1,1,0,0,-1.0360056592343916,1,2,1,0,0,0,0,2,0,0,1,2,0.6659604021379835,-0.7666886702242269
1,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.2262697408998136,-0.976745217707509
0,0,0,1,-1.1585722564434118,1,2,1,0,2,0,0,2,0,0,0,3,0.8264558526279618,-0.8468133326663035
0,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,0,2,0.1359910499992006,-0.9554876542024684
1,0,0,0,-1.281138853652432,1,0,0,2,0,0,0,0,0,0,1,3,-0.4725541997753011,-0.9859818721203022
0,0,0,0,1.415326284946013,1,2,2,1,1,1,1,1,1,2,1,3,-1.2967652111457113,-0.2307859362073367
1,0,0,0,-1.1585722564434118,1,0,0,0,0,0,0,0,2,0,0,2,-0.3538544395170879,-0.9220986953083762
0,1,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,3,0.3198920870189676,-0.9755077711833072
1,0,0,0,-0.5865948028013173,1,0,0,2,0,0,0,0,0,0,0,2,-0.5176935452256076,-0.6217969405957943
0,0,0,0,-1.2402833212494253,1,0,1,0,0,2,0,0,2,0,1,3,0.7127715751975607,-0.929434985416145
1,0,1,0,-0.2188950111742565,1,0,0,0,2,0,2,0,0,0,1,2,-0.370572715609794,-0.3941730719207165
1,0,0,0,-1.2402833212494253,1,0,0,0,0,0,0,0,0,0,1,1,-0.631377822656009,-0.9710662220517964
1,1,0,0,-0.8317279972193578,1,2,1,0,0,2,0,2,2,0,1,2,1.155805891654272,-0.478010073935399
1,0,0,0,-0.5865948028013173,1,2,0,2,0,2,0,2,0,0,0,3,0.1543811537011772,-0.4783415328258102
1,0,0,0,-1.1994277888464184,1,0,1,0,0,0,0,0,0,0,1,3,0.1811303954495068,-0.91100587110928
1,1,1,1,-0.3414616083832767,1,2,1,2,0,0,0,0,0,0,1,2,0.500449468820193,-0.1873869188228253
1,0,0,0,-1.1994277888464184,1,2,1,0,2,2,0,2,2,0,1,0,1.3530815495482036,-0.865551808604219
0,0,0,0,0.1896603128558109,1,2,0,2,2,2,2,2,0,0,1,1,0.4686847442440519,0.3072381347081852
0,1,0,0,-1.1994277888464184,1,0,1,0,0,0,0,0,0,0,1,2,0.1811303954495068,-0.9043324987823338
1,0,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,3,0.313204776581885,-0.97559616022075
0,0,1,0,-0.1780394787712498,1,2,2,1,1,1,1,1,1,1,0,3,-1.315155314847688,-0.7113350355255501
1,0,1,1,0.679926701691892,0,1,0,0,2,0,0,2,2,1,1,0,-0.4374458199806184,0.1146826166386166
0,1,0,0,-1.2402833212494253,1,2,1,0,0,0,0,2,0,0,1,2,0.6910378162770426,-0.925567965028014
1,0,0,0,-0.8317279972193578,1,0,0,0,0,0,2,2,0,1,1,2,-0.1699534024973209,-0.686762883116397
0,0,1,0,-1.2402833212494253,1,0,1,2,2,0,0,2,0,0,0,2,0.8515332667670209,-0.924220032207008
0,0,1,1,-1.1585722564434118,1,0,1,0,0,0,0,0,2,0,0,2,0.5338860210056052,-0.8746116849421262
0,0,1,1,1.619603946961047,1,2,0,2,2,2,2,0,0,2,1,0,0.1861458782773189,1.2745456632249823
1,0,0,0,-0.9134390620253712,1,0,0,0,0,0,0,0,0,0,1,2,-0.6464242711394445,-0.8304834579987099
0,0,0,0,-1.0768611916373982,1,2,1,0,0,0,0,2,2,0,1,0,0.95853023376034,-0.771351191949345
0,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1460220156548242,-0.977805886156825
0,0,1,1,-0.464028205592297,1,0,0,0,0,0,0,0,0,0,1,2,-0.6664862024506916,-0.5990588607135833
0,0,0,0,-0.137183946368243,1,2,1,0,0,0,0,0,0,0,1,1,0.3717187429063563,-0.0293915143934683
0,1,1,1,-1.1585722564434118,1,0,0,0,0,0,0,0,0,0,0,2,-0.631377822656009,-0.9281533443732216
0,0,1,1,1.415326284946013,1,2,0,2,0,0,0,2,2,2,1,2,0.3550004668136503,1.3027196689099378
1,0,0,0,-1.1994277888464184,0,1,0,0,2,0,2,0,0,0,1,3,-0.9373222751525304,-0.960371148521194
1,0,0,0,-0.790872464816351,1,0,1,0,2,2,0,0,0,0,1,2,0.4987776412109225,-0.578199047877036
0,0,0,0,-0.9134390620253712,0,1,0,0,0,0,2,0,0,2,1,3,-1.1797372784967686,-0.8762468821348216
0,0,0,1,-1.281138853652432,1,0,1,2,0,0,0,0,0,0,1,3,0.2914710176613669,-0.9758834245924398
0,1,1,0,1.619603946961047,1,2,1,2,2,2,0,2,2,2,1,2,1.58880924245536,2.547856039369436
1,1,1,0,-0.9951501268313848,0,1,0,0,2,2,0,0,2,0,1,3,-0.7199846859473511,-0.8442721478398174
0,0,0,0,-1.0360056592343916,1,0,2,1,1,1,1,1,1,0,0,0,-1.5007281794767255,-0.9475989326106808
0,0,0,0,-1.0360056592343916,1,0,2,1,1,1,1,1,1,0,0,3,-1.5241337660065142,-0.9443506354846508
1,0,1,1,0.4756490396768582,1,0,0,0,2,2,2,0,0,0,1,3,-0.0997366429079553,0.2838592343045127
1,0,0,0,-0.790872464816351,1,2,1,0,0,0,2,2,2,0,1,3,1.1407594431708366,-0.4331305401737174
1,0,1,0,1.4970373497520268,1,2,1,2,2,2,2,2,2,2,1,0,1.5938247252831714,2.4416345136223137
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,2,2,0,1,2,0.7846601623961966,-0.9693647330810188
0,1,0,0,-1.117716724040405,1,0,1,0,2,0,0,2,0,0,1,2,0.6626167469194424,-0.8349471043895813
1,0,1,1,0.3530824424678379,1,2,1,0,0,2,2,2,2,1,1,2,1.26113103103832,0.8536591641807924
0,1,1,1,1.2110486229309796,1,2,1,0,2,2,0,0,2,0,1,1,1.043793441833141,1.651812172291054
